FID,pointid,grid_code,xx,yy,Num,,,
1856,20297597,-1.20224,-88.78854359,38.12665577,1,,,
1857,20286712,-1.27872,-88.78851714,38.12669,1,,,
1858,20281200,-1.2134399,-88.78851539,38.12670779,1,,,
1859,20281201,-1.37097,-88.78849242,38.12670644,1,,,
1860,20275708,-1.29803,-88.78846771,38.12672288,1,,,
1861,20275709,-1.29803,-88.78844474,38.12672152,1,,,
1862,19959166,-1.28101,-88.78225897,38.12737705,1,,,
1863,19959167,-1.4184,-88.782236,38.12737569,1,,,
1864,19959168,-1.4184,-88.78221304,38.12737434,1,,,
1865,19953652,-1.28101,-88.78225722,38.12739484,1,,,
1866,19953653,-1.4184,-88.78223426,38.12739349,1,,,
1867,19953654,-1.4184,-88.78221129,38.12739213,1,,,
1868,19948122,-1.4133,-88.78218657,38.12740857,1,,,
1869,19824175,-1.47598,-88.78405439,38.12791236,1,,,
1870,19818413,-1.79074,-88.78405264,38.12793016,1,,,
1871,19812571,-1.60312,-88.78405089,38.12794795,1,,,
1872,19233824,-1.38007,-88.7828903,38.12965117,1,,,
1873,19228052,-1.38007,-88.78288855,38.12966896,1,,,
1874,19222287,-1.44727,-88.78288681,38.12968676,1,,,
1875,19199470,-1.31012,-88.78287982,38.12975793,1,,,
1876,19193715,-1.27719,-88.78287807,38.12977572,1,,,
1877,18776673,-1.7055399,-88.79664803,38.13187504,1,,,
1878,18776674,-1.7055399,-88.79662506,38.13187369,1,,,
1879,18770854,-1.71558,-88.79664628,38.13189283,1,,,
1880,18770855,-1.71558,-88.79662331,38.13189148,1,,,
1881,18753432,-1.37509,-88.79659511,38.13194351,1,,,
1882,18747675,-1.22305,-88.79659337,38.1319613,1,,,
1883,18741852,-1.27661,-88.79656866,38.13197774,1,,,
1884,18741853,-1.32895,-88.79654569,38.13197639,1,,,
1885,18736029,-1.43161,-88.79654394,38.13199418,1,,,
1886,18730061,-1.35693,-88.7965422,38.13201197,1,,,
1887,18724013,-1.2739,-88.79651749,38.13202841,1,,,
1888,18718002,-1.31366,-88.79649277,38.13204485,1,,,
1889,17340697,-1.28842,-88.83826987,38.13904062,1,,,
1890,17340698,-1.28284,-88.8382469,38.13903928,1,,,
1891,17335790,-1.30389,-88.83824517,38.13905707,1,,,
1892,17335791,-1.28864,-88.83822219,38.13905573,1,,,
1893,17335792,-1.28864,-88.83819922,38.13905439,1,,,
1894,17330804,-1.2141401,-88.83822046,38.13907352,1,,,
1895,17330805,-1.2141401,-88.83819749,38.13907218,1,,,
1896,17325836,-1.24002,-88.83817278,38.13908863,1,,,
1897,17320883,-1.2821,-88.83814808,38.13910508,1,,,
1898,17315931,-1.22849,-88.83812337,38.13912153,1,,,
1899,17310917,-1.22849,-88.83812164,38.13913932,1,,,
1900,17285648,-1.2808501,-88.83802108,38.13922291,1,,,
1901,17280562,-1.3347501,-88.83801934,38.13924071,1,,,
1902,17230644,-1.2836,-88.83802497,38.13941998,1,,,
1903,17201587,-1.32288,-88.71430152,38.13222838,1,,,
1904,16890784,-1.21429,-88.71381936,38.13336294,1,,,
1905,16880853,-1.26419,-88.78097628,38.13737647,1,,,
1906,16875924,-1.26419,-88.78097453,38.13739426,1,,,
1907,16817189,-1.2034,-88.82772222,38.14035593,1,,,
1908,16203227,-1.44696,-88.75895217,38.13861724,1,,,
1909,16149383,-1.36423,-88.76260633,38.13904802,1,,,
1910,16144795,-1.29721,-88.76260458,38.13906581,1,,,
1911,16140201,-1.24762,-88.7626258,38.13908496,1,,,
1912,16126452,-1.22473,-88.7625746,38.13913562,1,,,
1913,16126453,-1.2032501,-88.76255163,38.13913426,1,,,
1914,16121803,-1.21552,-88.76257285,38.13915341,1,,,
1915,16121804,-1.22095,-88.76254988,38.13915205,1,,,
1916,16117269,-1.67355,-88.76252515,38.13916849,1,,,
1917,16117270,-1.67355,-88.76250218,38.13916713,1,,,
1918,16112699,-1.67355,-88.7625234,38.13918628,1,,,
1919,16112700,-1.67355,-88.76250043,38.13918492,1,,,
1920,16062217,-1.22821,-88.76250412,38.13938199,1,,,
1921,16062218,-1.22821,-88.76248115,38.13938063,1,,,
1922,16057602,-1.27747,-88.76250237,38.13939978,1,,,
1923,16057603,-1.27747,-88.7624794,38.13939843,1,,,
1924,16052972,-1.53546,-88.76252358,38.13941893,1,,,
1925,16024735,-1.39258,-88.7624901,38.13952433,1,,,
1926,16024736,-1.39258,-88.76246713,38.13952297,1,,,
1927,16020024,-1.23743,-88.76248834,38.13954212,1,,,
1928,16020025,-1.23743,-88.76246537,38.13954076,1,,,
1929,15880762,-1.26056,-88.76252764,38.14008131,1,,,
1930,15854125,-1.29089,-88.76249416,38.1401867,1,,,
1931,15854128,-1.2830499,-88.76242525,38.14018263,1,,,
1932,15854129,-1.2830499,-88.76240227,38.14018127,1,,,
1933,15849751,-1.43582,-88.7624924,38.14020449,1,,,
1934,15849754,-1.29977,-88.76242349,38.14020042,1,,,
1935,15849755,-1.29977,-88.76240052,38.14019906,1,,,
1936,15767154,-1.21707,-88.82043952,38.14395548,1,,,
1937,15767161,-1.23474,-88.82027872,38.14394606,1,,,
1938,15578540,-1.2979701,-88.75900878,38.14109018,1,,,
1939,15578541,-1.2979701,-88.75898581,38.14108882,1,,,
1940,15555732,-1.22253,-88.75886219,38.14117099,1,,,
1941,15488886,-1.22299,-88.70977222,38.13852672,1,,,
1942,15484408,-1.39166,-88.7098164,38.13854725,1,,,
1943,15430147,-1.9541301,-88.7119543,38.13888927,1,,,
1944,15425567,-1.9541301,-88.71195254,38.13890706,1,,,
1945,15425569,-1.33206,-88.7119066,38.13890433,1,,,
1946,15420990,-1.64249,-88.7122264,38.13894126,1,,,
1947,15416121,-1.2829601,-88.75632698,38.14157582,1,,,
1948,15416449,-1.87344,-88.71227058,38.13896178,1,,,
1949,15416450,-1.35583,-88.71224761,38.13896041,1,,,
1950,15411615,-1.21692,-88.75630225,38.14159225,1,,,
1951,15411913,-1.3917201,-88.71229178,38.13898094,1,,,
1952,15341982,-1.2291,-88.7572849,38.1419367,1,,,
1953,15341983,-1.2291,-88.75726193,38.14193534,1,,,
1954,15342065,-1.3009,-88.74517935,38.14122013,1,,,
1955,15342066,-1.3009,-88.74515638,38.14121877,1,,,
1956,15325354,-1.20087,-88.75849535,38.14207987,1,,,
1957,15325355,-1.20087,-88.75847238,38.14207851,1,,,
1958,15244180,-1.46887,-88.82388537,38.14628691,1,,,
1959,15244181,-1.46887,-88.8238624,38.14628556,1,,,
1960,15196739,-1.3327,-88.82218745,38.14640214,1,,,
1961,15196740,-1.5253299,-88.82216447,38.1464008,1,,,
1962,15196741,-1.42422,-88.8221415,38.14639945,1,,,
1963,15196742,-1.22409,-88.82211852,38.14639811,1,,,
1964,15120969,-1.6792901,-88.82213318,38.14672107,1,,,
1965,15116667,-1.62454,-88.82213144,38.14673886,1,,,
1966,15049020,-1.2007101,-88.82210362,38.14702355,1,,,
1967,15049021,-1.22385,-88.82208065,38.1470222,1,,,
1968,15044838,-1.20209,-88.82210189,38.14704134,1,,,
1969,15044839,-1.5572799,-88.82207891,38.14703999,1,,,
1970,14928151,-1.25903,-88.71190329,38.14103378,1,,,
1971,14900201,-1.20331,-88.76233474,38.14415009,1,,,
1972,14816464,-1.2625099,-88.71194575,38.14153741,1,,,
1973,14816465,-1.2625099,-88.71192278,38.14153604,1,,,
1974,14745360,-1.24921,-88.72767163,38.14279446,1,,,
1975,14745361,-1.24921,-88.72764866,38.14279309,1,,,
1976,14745417,-1.47797,-88.70954807,38.14171682,1,,,
1977,14682374,-1.2072099,-88.70945091,38.14199737,1,,,
1978,14133396,-1.46793,-88.83505754,38.15184411,1,,,
1979,14133397,-1.43494,-88.83503457,38.15184277,1,,,
1980,14129623,-1.48798,-88.83505581,38.1518619,1,,,
1981,14129748,-1.397,-88.76020629,38.14746022,1,,,
1982,14129749,-1.32477,-88.76018332,38.14745886,1,,,
1983,14125877,-1.29523,-88.83505407,38.1518797,1,,,
1984,14122122,-1.22769,-88.83516722,38.15190421,1,,,
1985,14122123,-1.284,-88.83514424,38.15190287,1,,,
1986,14122150,-1.21738,-88.81658035,38.1508155,1,,,
1987,14118318,-1.22769,-88.83516548,38.151922,1,,,
1988,14118319,-1.284,-88.8351425,38.15192066,1,,,
1989,14118346,-1.21738,-88.81657861,38.15083329,1,,,
1990,14114531,-1.5838,-88.83516374,38.1519398,1,,,
1991,14114532,-1.31171,-88.83514077,38.15193845,1,,,
1992,14110759,-1.4613,-88.83516201,38.15195759,1,,,
1993,14110875,-1.31744,-88.76024347,38.1475519,1,,,
1994,14110876,-1.31744,-88.7602205,38.14755054,1,,,
1995,14106982,-1.21631,-88.83516027,38.15197538,1,,,
1996,13943660,-1.36447,-88.84634385,38.15339853,1,,,
1997,13939917,-1.22931,-88.84634212,38.15341633,1,,,
1998,13936222,-1.32095,-88.84636336,38.15343546,1,,,
1999,13932501,-1.35361,-88.84636163,38.15345326,1,,,
2000,13688606,-1.3732899,-88.84691704,38.15463093,1,,,
2001,13684835,-1.38132,-88.84691531,38.15464872,1,,,
2002,13681131,-1.56839,-88.84691358,38.15466651,1,,,
2003,13677411,-1.56839,-88.84691184,38.15468431,1,,,
2004,13673704,-1.23761,-88.84693309,38.15470344,1,,,
2005,13669998,-1.3825999,-88.84693136,38.15472124,1,,,
2006,13527467,-1.37265,-88.82097472,38.15384683,1,,,
2007,13523224,-1.32098,-88.82232855,38.15394406,1,,,
2008,13523225,-1.32098,-88.82230557,38.15394272,1,,,
2009,13523226,-1.5039999,-88.8222826,38.15394137,1,,,
2010,13519012,-1.21191,-88.82232681,38.15396186,1,,,
2011,13519013,-1.21191,-88.82230384,38.15396051,1,,,
2012,13519014,-1.39487,-88.82228086,38.15395916,1,,,
2013,13519017,-1.3077101,-88.82221193,38.15395512,1,,,
2014,13514823,-1.3073699,-88.82223317,38.15397426,1,,,
2015,13514828,-1.27542,-88.82207234,38.15396484,1,,,
2016,13510602,-1.2291,-88.82202465,38.15397994,1,,,
2017,13393730,-1.61865,-88.82094378,38.15439975,1,,,
2018,13389301,-1.2901,-88.82094204,38.15441754,1,,,
2019,13375773,-1.38446,-88.82098278,38.15447361,1,,,
2020,13375774,-1.80783,-88.8209598,38.15447226,1,,,
2021,13375775,-1.94638,-88.82093683,38.15447092,1,,,
2022,13371298,-1.27719,-88.82098104,38.1544914,1,,,
2023,13371299,-1.75714,-88.82095806,38.15449006,1,,,
2024,13366923,-1.63727,-88.82095633,38.15450785,1,,,
2025,13362523,-1.3017,-88.82095459,38.15452564,1,,,
2026,13358119,-1.71149,-88.82092987,38.15454209,1,,,
2027,12507481,-1.49567,-88.74817304,38.15396024,1,,,
2028,12122197,-1.29877,-88.8491153,38.16172015,1,,,
2029,12122198,-1.40344,-88.84909232,38.16171881,1,,,
2030,12122199,-1.5387,-88.84906934,38.16171747,1,,,
2031,12110535,-1.20438,-88.74952792,38.15591951,1,,,
2032,12110536,-1.46826,-88.74950495,38.15591815,1,,,
2033,12106420,-1.54346,-88.74952617,38.1559373,1,,,
2034,12106421,-1.9848,-88.74950319,38.15593594,1,,,
2035,12106422,-1.99182,-88.74948022,38.15593458,1,,,
2036,12106423,-1.99182,-88.74945724,38.15593322,1,,,
2037,12102344,-1.8065799,-88.74947846,38.15595237,1,,,
2038,12102345,-1.8065799,-88.74945549,38.15595101,1,,,
2039,12098306,-1.82651,-88.74943076,38.15596744,1,,,
2040,12094269,-1.82651,-88.749429,38.15598523,1,,,
2041,12090230,-1.79309,-88.74938129,38.1560003,1,,,
2042,12090231,-1.55664,-88.74935832,38.15599894,1,,,
2043,12086225,-1.20044,-88.74935656,38.15601674,1,,,
2044,12086226,-1.9130599,-88.74933359,38.15601538,1,,,
2045,12078219,-1.86652,-88.7493071,38.1560496,1,,,
2046,12078220,-1.86652,-88.74928412,38.15604824,1,,,
2047,12078222,-1.4590501,-88.74923817,38.15604552,1,,,
2048,12074239,-1.44827,-88.74923642,38.15606331,1,,,
2049,12074240,-1.40186,-88.74921344,38.15606195,1,,,
2050,12070330,-1.25256,-88.74916573,38.15607702,1,,,
2051,12070331,-1.7895499,-88.74914276,38.15607566,1,,,
2052,12070336,-1.2352901,-88.747994,38.15600765,1,,,
2053,12066432,-1.57355,-88.74911803,38.15609209,1,,,
2054,12062548,-1.26727,-88.7490933,38.15610852,1,,,
2055,12062549,-1.26727,-88.74907032,38.15610716,1,,,
2056,12062551,-1.72543,-88.74902437,38.15610444,1,,,
2057,12058734,-1.26727,-88.74909154,38.15612632,1,,,
2058,12058735,-1.26727,-88.74906856,38.15612496,1,,,
2059,12058737,-1.72543,-88.74902261,38.15612224,1,,,
2060,12054929,-1.2673,-88.74904383,38.15614139,1,,,
2061,12054930,-1.90729,-88.74902086,38.15614003,1,,,
2062,12054931,-1.68887,-88.74899788,38.15613867,1,,,
2063,12035722,-1.20956,-88.7486215,38.15620586,1,,,
2064,11180592,-1.31155,-88.83457906,38.16504013,1,,,
2065,10415073,-1.26666,-88.79529017,38.16669048,1,,,
2066,9669396,-1.22278,-88.79348508,38.17213177,1,,,
2067,9667014,-1.22278,-88.79348333,38.17214956,1,,,
2068,9211559,-1.37564,-88.81821644,38.17685874,1,,,
2069,9211560,-1.37564,-88.81819346,38.1768574,1,,,
2070,9068778,-1.2203701,-88.78368928,38.17584999,1,,,
2071,9056938,-1.24335,-88.7837265,38.17594166,1,,,
2072,8746233,-1.30426,-88.77154303,38.17760352,1,,,
2073,8744215,-1.20294,-88.77154128,38.17762132,1,,,
2074,8744216,-1.28842,-88.7715183,38.17761996,1,,,
2075,8744217,-1.51129,-88.77149531,38.1776186,1,,,
2076,8744218,-1.51129,-88.77147233,38.17761725,1,,,
2077,8740156,-1.3263201,-88.77144585,38.17765148,1,,,
2078,8738074,-1.27036,-88.77137515,38.1776652,1,,,
2079,8738075,-1.28171,-88.77135217,38.17766384,1,,,
2080,8671037,-1.22083,-88.77536228,38.17849092,1,,,
2081,8554519,-1.29373,-88.77563593,38.17993868,1,,,
2082,8553281,-1.29343,-88.77563418,38.17995647,1,,,
2083,8549571,-1.41254,-88.77560595,38.18000849,1,,,
2084,8549572,-1.41254,-88.77558296,38.18000713,1,,,
2085,8543632,-1.44409,-88.77555123,38.18009474,1,,,
2086,8542396,-1.36655,-88.77554948,38.18011253,1,,,
2087,8542397,-1.35739,-88.77552649,38.18011118,1,,,
2088,8541170,-1.38528,-88.77552474,38.18012897,1,,,
2089,8541171,-1.52521,-88.77550176,38.18012761,1,,,
2090,8539977,-1.25058,-88.77550001,38.1801454,1,,,
2091,8539978,-1.79892,-88.77547702,38.18014405,1,,,
2092,8538773,-1.2140501,-88.77547527,38.18016184,1,,,
2093,8537587,-1.20383,-88.77545054,38.18017828,1,,,
2094,8536381,-1.20383,-88.77544879,38.18019607,1,,,
2095,8535157,-1.55136,-88.77544704,38.18021386,1,,,
2096,8533920,-1.522,-88.77542231,38.1802303,1,,,
2097,8533921,-1.34259,-88.77539932,38.18022894,1,,,
2098,8532628,-1.35175,-88.77537459,38.18024538,1,,,
2099,8532629,-1.35175,-88.77535161,38.18024403,1,,,
2100,8532630,-1.28629,-88.77532862,38.18024267,1,,,
2101,8426914,-1.23672,-88.75808897,38.18065655,1,,,
2102,8391323,-1.24991,-88.7552252,38.18086305,1,,,
2103,8355216,-1.23145,-88.75516711,38.18121753,1,,,
2104,8347808,-1.22952,-88.7551371,38.18128734,1,,,
2105,8267767,-1.35043,-88.74388299,38.18148036,1,,,
2106,8267768,-1.35043,-88.74386001,38.181479,1,,,
2107,8266279,-1.20193,-88.74383526,38.18149543,1,,,
2108,8142711,-1.31964,-88.83888894,38.18862641,1,,,
2109,8139865,-1.35324,-88.83886249,38.18866065,1,,,
2110,8137089,-1.2857701,-88.83885901,38.18869623,1,,,
2111,8135642,-1.42538,-88.83885728,38.18871403,1,,,
2112,8135643,-1.6337301,-88.83883429,38.18871268,1,,,
2113,8134097,-1.42538,-88.83885554,38.18873182,1,,,
2114,8134098,-1.6337301,-88.83883256,38.18873048,1,,,
2115,8132560,-1.4457999,-88.83883082,38.18874827,1,,,
2116,8131084,-1.27011,-88.8388061,38.18876472,1,,,
2117,8129555,-1.23138,-88.83880436,38.18878251,1,,,
2118,8129556,-1.23322,-88.83878138,38.18878117,1,,,
2119,8128066,-1.82639,-88.83877964,38.18879896,1,,,
2120,8122345,-1.39215,-88.83874971,38.18886879,1,,,
2121,8120912,-1.39215,-88.83874798,38.18888658,1,,,
2122,8118065,-1.2822599,-88.83872152,38.18892083,1,,,
2123,8099942,-1.30164,-88.83869896,38.18915213,1,,,
2124,8095976,-1.21378,-88.74739536,38.1838358,1,,,
2125,8095977,-1.3976099,-88.74737238,38.18383444,1,,,
2126,8095978,-1.49316,-88.74734939,38.18383308,1,,,
2127,8095979,-1.49316,-88.74732641,38.18383172,1,,,
2128,8095986,-1.33868,-88.7470506,38.18381539,1,,,
2129,8095987,-1.27499,-88.74702762,38.18381403,1,,,
2130,8095988,-1.2824399,-88.74700463,38.18381267,1,,,
2131,8094673,-1.21277,-88.74737062,38.18385223,1,,,
2132,8094674,-1.2717299,-88.74734763,38.18385087,1,,,
2133,8094675,-1.2717299,-88.74732465,38.18384951,1,,,
2134,8094682,-1.3803101,-88.74704884,38.18383318,1,,,
2135,8094683,-1.45023,-88.74702586,38.18383182,1,,,
2136,8094684,-1.4179699,-88.74700288,38.18383046,1,,,
2137,7901894,-1.21408,-88.83936682,38.19178584,1,,,
2138,7900598,-1.21408,-88.83936508,38.19180363,1,,,
2139,7664128,-1.37387,-88.77645992,38.19271078,1,,,
2140,7663138,-1.37387,-88.77645817,38.19272857,1,,,
2141,7659199,-1.3825099,-88.77647416,38.19280109,1,,,
2142,7658177,-1.20386,-88.77647241,38.19281889,1,,,
2143,7608910,-1.4689,-88.72608335,38.19080459,1,,,
2144,7572893,-1.28171,-88.72459124,38.19139606,1,,,
2145,7572894,-1.38083,-88.72456826,38.19139469,1,,,
2146,7571957,-1.28171,-88.72458948,38.19141385,1,,,
2147,7571958,-1.38083,-88.72456649,38.19141248,1,,,
2148,7567043,-1.2445101,-88.76940457,38.1941558,1,,,
2149,7567044,-1.32434,-88.76938158,38.19415445,1,,,
2150,7566179,-1.38907,-88.76937983,38.19417224,1,,,
2151,7549852,-1.23904,-88.737209,38.19262773,1,,,
2152,7549853,-1.23904,-88.73718601,38.19262636,1,,,
2153,7549007,-1.23904,-88.73720724,38.19264552,1,,,
2154,7549008,-1.23904,-88.73718425,38.19264416,1,,,
2155,7547383,-1.24799,-88.73720372,38.1926811,1,,,
2156,7547384,-1.24799,-88.73718073,38.19267974,1,,,
2157,7546535,-1.20306,-88.73720196,38.19269889,1,,,
2158,7546536,-1.20306,-88.73717897,38.19269753,1,,,
2159,7441200,-1.29395,-88.77920993,38.19672032,1,,,
2160,7439914,-1.29395,-88.77920818,38.19673811,1,,,
2161,7438632,-1.45462,-88.77922942,38.19675725,1,,,
2162,7437378,-1.40045,-88.77922767,38.19677505,1,,,
2163,7436098,-1.39053,-88.77924891,38.19679419,1,,,
2164,7405177,-1.36914,-88.82865905,38.20010694,1,,,
2165,7405178,-1.50623,-88.82863606,38.2001056,1,,,
2166,7403761,-1.36914,-88.82865731,38.20012473,1,,,
2167,7403762,-1.50623,-88.82863432,38.20012339,1,,,
2168,7402357,-1.66989,-88.82867856,38.20014387,1,,,
2169,7402358,-1.93225,-88.82865557,38.20014253,1,,,
2170,7402359,-1.98303,-88.82863258,38.20014118,1,,,
2171,7400965,-1.4523,-88.82867682,38.20016167,1,,,
2172,7400966,-1.80811,-88.82865383,38.20016032,1,,,
2173,6890139,-1.29205,-88.8113577,38.20607231,1,,,
2174,6512787,-1.66336,-88.80332504,38.21370729,1,,,
2175,6512145,-1.25955,-88.8033233,38.21372508,1,,,
2176,6191240,-1.96857,-88.73453204,38.21827481,1,,,
2177,6190442,-1.93399,-88.73450728,38.21829124,1,,,
2178,6188858,-1.83374,-88.73448076,38.21832546,1,,,
2179,6187263,-1.81903,-88.73445425,38.21835968,1,,,
2180,6187264,-1.81903,-88.73443125,38.21835832,1,,,
2181,6186415,-1.81903,-88.73445249,38.21837747,1,,,
2182,6186416,-1.81903,-88.73442949,38.21837611,1,,,
2183,6185588,-1.69339,-88.73445072,38.21839526,1,,,
2184,6185589,-1.69339,-88.73442773,38.2183939,1,,,
2185,6184786,-1.55115,-88.73444896,38.21841305,1,,,
2186,6184787,-1.55115,-88.73442597,38.21841169,1,,,
2187,6183141,-1.71439,-88.73439945,38.21844591,1,,,
2188,6182314,-1.87491,-88.73439769,38.2184637,1,,,
2189,6179846,-1.60049,-88.7343924,38.21851708,1,,,
2190,6179048,-1.60049,-88.73439064,38.21853487,1,,,
2191,6178255,-1.78952,-88.73438888,38.21855266,1,,,
2192,6176628,-1.6228,-88.73436236,38.21858688,1,,,
2193,6175032,-1.67108,-88.73438184,38.21862382,1,,,
2194,6172478,-1.42053,-88.73437655,38.2186772,1,,,
2195,6172480,-1.42624,-88.73433056,38.21867447,1,,,
2196,6171564,-1.42053,-88.73437479,38.21869499,1,,,
2197,6171566,-1.42624,-88.7343288,38.21869226,1,,,
2198,6170648,-1.97348,-88.73432704,38.21871006,1,,,
2199,6168773,-1.8356301,-88.73434651,38.218747,1,,,
2200,6167829,-1.2703201,-88.73434475,38.21876479,1,,,
2201,6167831,-1.38211,-88.73429876,38.21876207,1,,,
2202,6166894,-1.70425,-88.734297,38.21877986,1,,,
2203,6163331,-1.83884,-88.73428995,38.21885102,1,,,
2204,6161578,-1.34589,-88.73430943,38.21888797,1,,,
2205,6161580,-1.29794,-88.73426344,38.21888524,1,,,
2206,6159859,-1.8652,-88.73428291,38.21892219,1,,,
2207,6159002,-1.33679,-88.73428115,38.21893998,1,,,
2208,6159004,-1.91714,-88.73423516,38.21893726,1,,,
2209,6157221,-1.4463201,-88.73425463,38.2189742,1,,,
2210,6156351,-1.4463201,-88.73425287,38.21899199,1,,,
2211,6155512,-1.55655,-88.73425111,38.21900978,1,,,
2212,6154688,-1.3659101,-88.73424934,38.21902758,1,,,
2213,6154690,-1.74304,-88.73420336,38.21902485,1,,,
2214,6153932,-1.5229501,-88.7263375,38.21857628,1,,,
2215,6153127,-1.71494,-88.73422283,38.2190618,1,,,
2216,6152407,-1.50494,-88.73422107,38.21907959,1,,,
2217,6152409,-1.38614,-88.73417508,38.21907686,1,,,
2218,6152410,-1.38614,-88.73415208,38.2190755,1,,,
2219,6151713,-1.55075,-88.73417331,38.21909465,1,,,
2220,6151714,-1.55075,-88.73415032,38.21909329,1,,,
2221,6151018,-1.54047,-88.73419455,38.21911381,1,,,
2222,6150343,-1.21429,-88.72628269,38.2186625,1,,,
2223,6149606,-1.21429,-88.72628093,38.21868029,1,,,
2224,6148849,-1.78284,-88.73416627,38.21916582,1,,,
2225,6148850,-1.78284,-88.73414327,38.21916445,1,,,
2226,6148065,-1.52448,-88.73416451,38.21918361,1,,,
2227,6148066,-1.52448,-88.73414151,38.21918225,1,,,
2228,6145934,-1.29926,-88.73411323,38.21923426,1,,,
2229,6145948,-1.38928,-88.72618014,38.21876379,1,,,
2230,6145207,-1.52997,-88.73411147,38.21925205,1,,,
2231,6144470,-1.39526,-88.73410971,38.21926984,1,,,
2232,6143766,-1.3219,-88.72617485,38.21881717,1,,,
2233,6143767,-1.38126,-88.72615185,38.2188158,1,,,
2234,6143768,-1.38126,-88.72612886,38.21881444,1,,,
2235,6143097,-1.3219,-88.72617308,38.21883496,1,,,
2236,6143098,-1.38126,-88.72615009,38.21883359,1,,,
2237,6143099,-1.38126,-88.72612709,38.21883223,1,,,
2238,6142410,-1.40005,-88.73410443,38.21932321,1,,,
2239,6142428,-1.3940099,-88.72605635,38.21884593,1,,,
2240,6141711,-1.22675,-88.73407967,38.21933964,1,,,
2241,6141042,-1.28653,-88.73407791,38.21935743,1,,,
2242,6140396,-1.38489,-88.73405315,38.21937386,1,,,
2243,6139758,-1.59613,-88.73405139,38.21939165,1,,,
2244,6139759,-1.39508,-88.7340284,38.21939029,1,,,
2245,6139101,-1.28848,-88.73404963,38.21940945,1,,,
2246,6139102,-1.55978,-88.73402663,38.21940808,1,,,
2247,6138412,-1.3106101,-88.73402487,38.21942587,1,,,
2248,6137679,-1.31616,-88.73402311,38.21944367,1,,,
2249,6136870,-1.31616,-88.73402135,38.21946146,1,,,
2250,6136071,-1.35785,-88.73399659,38.21947789,1,,,
2251,6133831,-1.21622,-88.75224939,38.22061208,1,,,
2252,6133832,-1.81366,-88.75222639,38.22061072,1,,,
2253,6133833,-1.22488,-88.7522034,38.22060936,1,,,
2254,6133834,-1.22488,-88.7521804,38.220608,1,,,
2255,6133036,-1.3796999,-88.75224763,38.22062987,1,,,
2256,6132244,-1.41083,-88.75231486,38.22065174,1,,,
2257,6132246,-1.39398,-88.75226887,38.22064902,1,,,
2258,6131436,-1.47299,-88.75311794,38.22071711,1,,,
2259,6131456,-1.99435,-88.7523131,38.22066953,1,,,
2260,6131463,-1.52264,-88.75215214,38.22066002,1,,,
2261,6131464,-1.6593601,-88.75212914,38.22065866,1,,,
2262,6131465,-1.79568,-88.75210614,38.2206573,1,,,
2263,6131466,-1.34167,-88.75208315,38.22065594,1,,,
2264,6130589,-1.54913,-88.75394402,38.22078384,1,,,
2265,6129762,-1.54913,-88.75394227,38.22080163,1,,,
2266,6128911,-1.5824,-88.75405549,38.22082622,1,,,
2267,6128912,-1.5824,-88.75403249,38.22082486,1,,,
